timestamp,cloud_cover,temperature,humidity,wind_speed,wind_direction,visibility,bz_gsm,by_gsm,flow_speed,proton_density,ey,kp10,dst,f107,ae,al
2023-10-31 21:00:00,8.0,-6.3,94.0,3.2,352.0,75000.0,-0.6,2.1,472.0,0.93,0.28,17,-19,145.1,151,-114
2023-10-31 22:00:00,8.0,-6.1,95.0,2.9,355.0,75000.0,-0.8,2.4,485.0,1.09,0.39,17,-16,145.1,99,-71
2023-10-31 23:00:00,8.0,-5.9,94.0,1.5,16.0,33003.0,-1.3,2.1,477.0,0.93,0.62,17,-16,145.1,157,-120
2023-11-01 00:00:00,8.0,-5.4,94.0,2.8,19.0,45247.0,-2.0,2.2,466.0,0.92,0.93,17,-16,156.2,121,-101
2023-11-01 01:00:00,8.0,-5.7,96.0,3.7,19.0,1764.0,-1.0,2.2,459.0,0.89,0.46,17,-16,156.2,92,-59
2023-11-01 02:00:00,8.0,-6.4,95.0,3.8,24.0,1268.0,-1.5,2.1,474.0,0.93,0.71,17,-11,156.2,118,-75
2023-11-01 03:00:00,9.0,-6.9,94.0,5.2,33.0,2377.0,-0.5,2.2,460.0,0.93,0.23,27,-11,156.2,205,-149
2023-11-01 04:00:00,9.0,-7.1,95.0,4.4,23.0,1307.0,1.0,2.3,478.0,1.04,-0.48,27,-11,156.2,111,-46
2023-11-01 05:00:00,9.0,-7.2,95.0,4.9,39.0,851.0,-0.9,2.3,465.0,0.98,0.42,27,-9,156.2,48,-27
2023-11-01 06:00:00,8.0,-7.4,94.0,4.3,37.0,4338.0,-3.0,2.2,465.0,0.91,1.4,17,-8,156.2,67,-24
2023-11-01 07:00:00,9.0,-7.9,94.0,3.9,31.0,1473.0,-3.4,2.2,471.0,0.93,1.6,17,-12,156.2,171,-131
2023-11-01 08:00:00,8.0,-7.9,93.0,2.7,35.0,3623.0,-0.5,1.9,439.0,0.7,0.22,17,-17,156.2,276,-208
2023-11-01 09:00:00,8.0,-8.4,93.0,4.3,32.0,47942.0,0.7,1.9,429.0,0.66,-0.3,27,-16,156.2,233,-175
2023-11-01 10:00:00,7.0,-8.9,93.0,4.1,27.0,8436.0,-0.7,1.9,433.0,0.69,0.3,27,-11,156.2,155,-116
2023-11-01 11:00:00,0.0,-7.8,92.0,4.8,27.0,67654.0,0.3,2.2,439.0,0.81,-0.13,27,-7,156.2,133,-89
2023-11-01 12:00:00,0.0,-6.9,94.0,5.4,42.0,57314.0,0.4,2.3,430.0,0.79,-0.17,23,-8,156.2,188,-129
2023-11-01 13:00:00,0.0,-7.0,94.0,4.6,54.0,69599.0,-0.4,2.0,433.0,0.72,0.17,23,-8,156.2,144,-104
2023-11-01 14:00:00,0.0,-8.6,92.0,5.5,41.0,75000.0,-1.3,2.3,456.0,0.93,0.59,23,-9,156.2,299,-211
2023-11-01 15:00:00,5.0,-9.0,92.0,5.7,35.0,75000.0,1.1,2.5,454.0,1.04,-0.5,20,-7,156.2,240,-188
2023-11-01 16:00:00,0.0,-7.3,93.0,6.1,53.0,75000.0,-0.6,2.6,453.0,1.07,0.27,20,-5,156.2,51,-29
2023-11-01 17:00:00,7.0,-7.7,92.0,5.2,50.0,68143.0,0.1,2.7,448.0,1.09,-0.04,20,-2,156.2,67,-43
2023-11-01 18:00:00,7.0,-6.9,93.0,5.8,43.0,74066.0,-0.1,2.6,454.0,1.08,0.05,13,-4,156.2,151,-139
2023-11-01 19:00:00,7.0,-6.8,93.0,6.0,40.0,63422.0,-0.4,2.6,450.0,1.06,0.18,13,-5,156.2,151,-141
2023-11-01 20:00:00,7.0,-7.6,92.0,5.6,39.0,70422.0,-2.4,2.7,462.0,1.17,1.11,13,-3,156.2,121,-111
2023-11-01 21:00:00,7.0,-6.7,93.0,6.4,40.0,71570.0,0.2,2.9,447.0,1.19,-0.09,13,-3,156.2,94,-76
2023-11-01 22:00:00,7.0,-7.5,93.0,5.6,35.0,72417.0,-1.7,2.8,448.0,1.18,0.76,13,-2,156.2,80,-64
2023-11-01 23:00:00,7.0,-7.4,93.0,6.2,38.0,71976.0,-1.0,3.0,443.0,1.23,0.44,13,-3,156.2,126,-105
2023-11-02 00:00:00,7.0,-7.6,92.0,6.8,32.0,75000.0,0.7,2.9,447.0,1.19,-0.31,17,-4,155.9,143,-114
2023-11-02 01:00:00,8.0,-7.1,92.0,5.7,26.0,73011.0,0.6,2.9,441.0,1.17,-0.26,17,-3,155.9,66,-31
2023-11-02 02:00:00,7.0,-7.1,92.0,6.5,29.0,74458.0,-1.2,3.0,436.0,1.18,0.52,17,-3,155.9,57,-21
2023-11-02 03:00:00,7.0,-6.9,91.0,7.5,28.0,75000.0,-1.1,2.8,430.0,1.07,0.47,23,-7,155.9,126,-77
2023-11-02 04:00:00,7.0,-6.6,90.0,7.8,31.0,73055.0,0.9,2.9,429.0,1.08,-0.39,23,-8,155.9,128,-76
2023-11-02 05:00:00,7.0,-6.5,89.0,8.2,33.0,75000.0,2.1,3.0,431.0,1.15,-0.91,23,-5,155.9,29,0
2023-11-02 06:00:00,4.0,-7.3,91.0,6.4,32.0,75000.0,-0.7,3.0,422.0,1.13,0.3,10,-2,155.9,49,-15
2023-11-02 07:00:00,2.0,-7.0,92.0,4.1,22.0,73896.0,0.2,3.0,422.0,1.12,-0.08,10,-4,155.9,72,-49
2023-11-02 08:00:00,2.0,-6.1,92.0,4.9,12.0,70860.0,-0.0,3.0,417.0,1.1,0.0,10,-3,155.9,106,-92
2023-11-02 09:00:00,7.0,-5.0,93.0,5.0,27.0,75000.0,-0.2,2.9,413.0,1.04,0.08,13,0,155.9,127,-109
2023-11-02 10:00:00,8.0,-4.5,94.0,4.9,27.0,60758.0,-1.4,2.9,411.0,1.02,0.58,13,-2,155.9,84,-63
2023-11-02 11:00:00,8.0,-3.7,91.0,5.5,25.0,50460.0,-0.3,2.8,411.0,0.99,0.12,13,-5,155.9,111,-70
2023-11-02 12:00:00,8.0,-3.3,90.0,5.5,26.0,43523.0,-0.7,2.9,411.0,1.02,0.29,20,-4,155.9,121,-78
2023-11-02 13:00:00,8.0,-3.2,88.0,4.6,29.0,47099.0,-1.5,2.6,399.0,0.87,0.6,20,-7,155.9,118,-81
2023-11-02 14:00:00,7.0,-3.4,89.0,3.3,6.0,51767.0,-1.4,2.8,399.0,0.92,0.56,20,-7,155.9,63,-47
2023-11-02 15:00:00,8.0,-3.7,91.0,2.8,345.0,45220.0,-1.8,2.7,397.0,0.89,0.71,17,-7,155.9,199,-158
2023-11-02 16:00:00,8.0,-3.5,93.0,2.6,336.0,44797.0,-0.7,2.7,391.0,0.87,0.27,17,-4,155.9,216,-191
2023-11-02 17:00:00,8.0,-3.6,92.0,2.6,346.0,41149.0,-1.2,3.0,405.0,0.99,0.49,17,-3,155.9,184,-159
2023-11-02 18:00:00,8.0,-3.3,91.0,2.8,358.0,36353.0,-2.1,2.9,393.0,0.9,0.83,10,-2,155.9,54,-43
2023-11-02 19:00:00,8.0,-3.3,91.0,2.8,350.0,32645.0,0.6,3.0,391.0,0.93,-0.23,10,0,155.9,67,-53
2023-11-02 20:00:00,8.0,-3.4,91.0,2.5,358.0,35176.0,0.1,2.8,386.0,0.83,-0.04,10,-2,155.9,149,-128
2023-11-02 21:00:00,8.0,-3.3,91.0,2.8,355.0,36410.0,-1.6,2.6,377.0,0.71,0.6,10,-2,155.9,48,-41
2023-11-02 22:00:00,7.0,-3.5,93.0,2.1,359.0,37921.0,-0.7,2.8,379.0,0.78,0.27,10,0,155.9,50,-43
2023-11-02 23:00:00,8.0,-3.8,94.0,1.1,342.0,43315.0,-0.5,2.7,376.0,0.74,0.19,10,-1,155.9,58,-52
2023-11-03 00:00:00,7.0,-4.1,94.0,1.3,20.0,40170.0,1.0,2.6,366.0,0.68,-0.37,7,-2,153.6,43,-29
2023-11-03 01:00:00,7.0,-6.6,96.0,2.1,18.0,30793.0,0.9,2.7,364.0,0.69,-0.33,7,-3,153.6,23,-10
2023-11-03 02:00:00,8.0,-5.0,94.0,0.6,25.0,21924.0,0.2,2.7,361.0,0.67,-0.07,7,-2,153.6,35,-15
2023-11-03 03:00:00,8.0,-4.7,97.0,1.8,121.0,1352.0,-0.1,2.4,357.0,0.61,0.04,7,0,153.6,28,-6
2023-11-03 04:00:00,8.0,-4.7,96.0,1.4,89.0,8930.0,-0.2,2.6,359.0,0.66,0.07,7,0,153.6,25,-5
2023-11-03 05:00:00,8.0,-4.8,97.0,1.9,160.0,9512.0,-0.6,3.1,361.0,0.79,0.22,7,0,153.6,24,-3
2023-11-03 06:00:00,8.0,-4.9,94.0,0.7,89.0,14601.0,0.8,2.8,350.0,0.68,-0.28,10,-1,153.6,27,-3
2023-11-03 07:00:00,8.0,-5.2,96.0,2.7,105.0,13255.0,-0.4,2.7,350.0,0.64,0.14,10,-2,153.6,30,-17
2023-11-03 08:00:00,8.0,-5.0,94.0,2.4,159.0,15920.0,-2.1,3.2,350.0,0.75,0.73,10,0,153.6,98,-81
2023-11-03 09:00:00,8.0,-4.7,94.0,2.0,158.0,33084.0,-1.2,3.0,344.0,0.69,0.41,10,1,153.6,133,-118
2023-11-03 10:00:00,7.0,-5.1,94.0,1.9,92.0,25530.0,-2.1,3.4,349.0,0.79,0.73,10,0,153.6,141,-117
2023-11-03 11:00:00,8.0,-5.4,95.0,2.3,107.0,20542.0,-1.2,3.3,346.0,0.76,0.42,10,-2,153.6,168,-116
2023-11-03 12:00:00,8.0,-5.7,95.0,2.4,110.0,20745.0,-0.8,3.5,341.0,0.78,0.27,7,-2,153.6,153,-79
2023-11-03 13:00:00,8.0,-5.9,97.0,3.6,71.0,9070.0,-0.4,3.1,333.0,0.66,0.13,7,-1,153.6,135,-89
2023-11-03 14:00:00,8.0,-6.5,95.0,3.9,81.0,8077.0,-0.3,3.4,330.0,0.7,0.1,7,3,153.6,69,-39
2023-11-03 15:00:00,8.0,-7.0,95.0,2.9,70.0,1892.0,1.0,3.6,333.0,0.75,-0.33,3,6,153.6,50,-34
2023-11-03 16:00:00,7.0,-6.8,96.0,4.1,58.0,8952.0,2.7,4.3,344.0,0.97,-0.93,3,9,153.6,40,-30
2023-11-03 17:00:00,7.0,-6.7,94.0,4.3,69.0,35137.0,-1.2,4.5,334.0,0.96,0.4,3,11,153.6,43,-27
2023-11-03 18:00:00,7.0,-6.7,94.0,4.1,57.0,40952.0,-1.4,4.2,335.0,0.91,0.47,0,9,153.6,35,-21
2023-11-03 19:00:00,7.0,-6.4,94.0,4.7,51.0,50315.0,-0.9,3.8,328.0,0.79,0.3,0,8,153.6,31,-18
2023-11-03 20:00:00,7.0,-6.6,91.0,4.6,60.0,56522.0,-0.9,3.6,324.0,0.73,0.29,0,9,153.6,28,-17
2023-11-03 21:00:00,0.0,-7.0,89.0,4.8,63.0,58909.0,-1.6,3.6,327.0,0.74,0.52,0,7,153.6,24,-14
2023-11-03 22:00:00,7.0,-7.0,87.0,5.0,64.0,71763.0,-1.1,3.3,323.0,0.66,0.36,0,6,153.6,24,-15
2023-11-03 23:00:00,7.0,-7.5,86.0,5.8,60.0,72745.0,-1.2,3.6,325.0,0.73,0.39,0,3,153.6,20,-13
2023-11-04 00:00:00,7.0,-7.6,85.0,6.7,64.0,70008.0,-1.2,4.0,332.0,0.84,0.4,7,3,152.7,17,-9
2023-11-04 01:00:00,8.0,-7.2,81.0,6.4,68.0,75000.0,-1.3,3.5,322.0,0.7,0.42,7,1,152.7,24,-15
2023-11-04 02:00:00,6.0,-7.6,81.0,6.4,64.0,75000.0,-0.9,3.5,320.0,0.69,0.29,7,0,152.7,17,-11
2023-11-04 03:00:00,8.0,-7.2,79.0,6.0,69.0,75000.0,-1.7,3.7,320.0,0.72,0.54,3,0,152.7,22,-12
2023-11-04 04:00:00,7.0,-7.3,78.0,7.2,65.0,75000.0,-1.9,4.0,319.0,0.76,0.61,3,-1,152.7,24,-11
2023-11-04 05:00:00,6.0,-7.4,76.0,6.8,65.0,75000.0,-1.4,4.6,319.0,0.86,0.45,3,0,152.7,26,-7
2023-11-04 06:00:00,7.0,-7.2,76.0,5.7,74.0,75000.0,-2.0,5.0,320.0,0.94,0.64,10,0,152.7,31,-7
2023-11-04 07:00:00,7.0,-7.0,74.0,7.3,68.0,75000.0,-1.5,5.4,313.0,0.98,0.47,10,0,152.7,113,-102
2023-11-04 08:00:00,0.0,-7.2,74.0,8.0,70.0,75000.0,-1.8,6.4,321.0,1.22,0.58,10,-2,152.7,149,-99
2023-11-04 09:00:00,5.0,-7.0,76.0,7.0,71.0,31752.0,-0.8,7.8,336.0,1.65,0.27,7,-1,152.7,102,-72
2023-11-04 10:00:00,0.0,-6.7,77.0,7.7,73.0,70219.0,-1.7,6.7,317.0,1.24,0.54,7,0,152.7,58,-40
2023-11-04 11:00:00,8.0,-6.3,78.0,7.8,69.0,63289.0,-1.9,5.1,303.0,0.87,0.58,7,-1,152.7,41,-28
2023-11-04 12:00:00,7.0,-5.8,79.0,9.1,71.0,62550.0,-0.7,6.7,304.0,1.14,0.21,17,2,152.7,59,-32
2023-11-04 13:00:00,8.0,-5.2,80.0,8.7,71.0,72556.0,-1.0,10.4,309.0,1.73,0.31,17,6,152.7,80,-45
2023-11-04 14:00:00,7.0,-4.6,84.0,8.8,76.0,54342.0,-2.2,17.4,297.0,2.66,0.65,17,13,152.7,73,-50
2023-11-04 15:00:00,8.0,-4.0,86.0,9.8,80.0,60719.0,-2.7,27.1,314.0,4.62,0.85,27,17,152.7,180,-132
2023-11-04 16:00:00,8.0,-3.3,86.0,9.0,77.0,67807.0,-3.3,25.5,322.0,4.59,1.06,27,16,152.7,361,-282
2023-11-04 17:00:00,8.0,-2.6,86.0,8.5,80.0,63825.0,-6.8,35.8,334.0,6.88,2.27,27,25,152.7,487,-410
2023-11-04 18:00:00,8.0,-2.2,85.0,8.1,78.0,64071.0,-8.3,48.2,343.0,9.74,2.85,47,4,152.7,601,-474
2023-11-04 19:00:00,7.0,-1.9,83.0,7.3,82.0,67388.0,-11.7,52.3,346.0,10.75,4.05,47,-21,152.7,662,-423
2023-11-04 20:00:00,8.0,-1.4,82.0,7.5,88.0,72285.0,-11.0,42.4,339.0,8.43,3.73,47,-30,152.7,606,-343
2023-11-04 21:00:00,8.0,-1.4,83.0,6.6,95.0,66595.0,-7.0,48.5,332.0,9.14,2.32,40,-33,152.7,399,-180
2023-11-04 22:00:00,8.0,-1.2,85.0,6.7,90.0,18800.0,-6.4,47.1,328.0,8.67,2.1,40,-33,152.7,423,-178
2023-11-04 23:00:00,8.0,-1.7,95.0,6.7,84.0,6869.0,-7.2,22.3,328.0,4.2,2.36,40,-54,152.7,292,-179
2023-11-05 00:00:00,8.0,-1.5,91.0,6.6,93.0,7679.0,5.0,12.9,321.0,2.43,-1.6,27,-43,152.2,145,-61
2023-11-05 01:00:00,8.0,-1.6,92.0,6.4,92.0,19660.0,8.5,15.5,315.0,2.91,-2.68,27,-32,152.2,65,-17
2023-11-05 02:00:00,8.0,-1.6,93.0,5.6,91.0,25974.0,7.2,13.1,318.0,2.48,-2.29,27,-26,152.2,31,-13
2023-11-05 03:00:00,8.0,-1.7,93.0,5.5,79.0,48340.0,8.8,12.6,328.0,2.53,-2.89,20,-25,152.2,30,-13
2023-11-05 04:00:00,8.0,-1.7,94.0,5.5,85.0,64698.0,3.4,8.9,319.0,1.71,-1.08,20,-25,152.2,34,-12
2023-11-05 05:00:00,8.0,-1.6,92.0,5.4,83.0,75000.0,7.1,15.5,314.0,2.87,-2.23,20,-21,152.2,29,-11
2023-11-05 06:00:00,8.0,-1.5,94.0,6.5,87.0,2895.0,6.9,16.6,317.0,3.08,-2.19,17,-19,152.2,37,-12
2023-11-05 07:00:00,8.0,-1.3,96.0,6.3,91.0,4474.0,4.2,8.9,315.0,1.63,-1.32,17,-24,152.2,40,-15
2023-11-05 08:00:00,8.0,-1.2,96.0,6.9,92.0,32009.0,1.3,6.8,311.0,1.25,-0.4,17,-24,152.2,45,-18
2023-11-05 09:00:00,8.0,-0.7,96.0,6.0,98.0,23993.0,-5.5,19.2,359.0,4.71,1.97,57,-1,152.2,293,-156
2023-11-05 10:00:00,8.0,-0.3,97.0,6.2,99.0,11573.0,-23.4,32.3,410.0,10.7,9.59,57,-44,152.2,641,-488
2023-11-05 11:00:00,8.0,0.0,98.0,6.3,97.0,3525.0,-10.7,33.1,389.0,9.87,4.16,57,-83,152.2,902,-652
2023-11-05 12:00:00,8.0,0.1,98.0,5.6,96.0,1059.0,25.5,26.0,412.0,8.34,-10.51,63,-76,152.2,492,-275
2023-11-05 13:00:00,8.0,0.2,99.0,5.7,97.0,3294.0,20.8,28.5,504.0,13.93,-10.48,63,-48,152.2,312,-200
2023-11-05 14:00:00,8.0,0.2,98.0,5.1,99.0,22736.0,-11.2,34.6,490.0,16.15,5.49,63,-43,152.2,476,-321
2023-11-05 15:00:00,8.0,0.2,98.0,4.5,99.0,3882.0,-18.8,41.8,475.0,18.9,8.93,73,-75,152.2,1062,-860
2023-11-05 16:00:00,8.0,0.2,98.0,5.3,106.0,9462.0,-18.4,43.6,473.0,17.79,8.7,73,-135,152.2,585,-574
2023-11-05 17:00:00,8.0,0.2,99.0,4.4,101.0,3332.0,-16.0,32.6,472.0,13.63,7.55,73,-149,152.2,1162,-1106
2023-11-05 18:00:00,8.0,0.2,99.0,4.1,106.0,1604.0,-14.5,23.6,453.0,9.06,6.57,67,-154,152.2,1019,-891
2023-11-05 19:00:00,9.0,0.2,99.0,4.0,110.0,2306.0,-7.5,16.1,453.0,6.22,3.4,67,-163,152.2,673,-514
2023-11-05 20:00:00,9.0,0.2,100.0,3.6,120.0,904.0,-9.1,19.8,469.0,8.38,4.27,67,-149,152.2,806,-643
2023-11-05 21:00:00,9.0,0.2,100.0,3.2,111.0,259.0,-2.4,21.1,479.0,9.18,1.15,47,-159,152.2,680,-540
2023-11-05 22:00:00,9.0,0.2,100.0,2.5,119.0,204.0,12.3,7.8,470.0,3.19,-5.78,47,-155,152.2,129,-78
2023-11-05 23:00:00,9.0,0.4,100.0,2.7,130.0,201.0,14.0,5.4,505.0,2.47,-7.07,47,-139,152.2,100,-60
2023-11-06 00:00:00,9.0,0.5,100.0,2.7,148.0,289.0,9.2,6.4,456.0,2.41,-4.2,40,-125,143.6,232,-181
2023-11-06 01:00:00,9.0,0.8,100.0,3.0,161.0,249.0,-4.6,8.9,425.0,3.35,1.95,40,-117,143.6,243,-175
2023-11-06 02:00:00,9.0,1.1,100.0,3.3,172.0,173.0,-6.4,6.0,474.0,2.66,3.03,40,-116,143.6,287,-236
2023-11-06 03:00:00,9.0,1.5,100.0,4.9,194.0,137.0,-6.0,7.0,443.0,2.86,2.66,57,-122,143.6,554,-515
2023-11-06 04:00:00,9.0,1.7,100.0,5.0,214.0,162.0,-5.6,6.4,479.0,3.08,2.68,57,-117,143.6,550,-366
2023-11-06 05:00:00,9.0,1.6,100.0,5.4,213.0,312.0,-1.9,12.4,489.0,6.26,0.93,57,-106,143.6,386,-237
2023-11-06 06:00:00,9.0,1.3,100.0,6.3,217.0,4049.0,0.0,7.2,537.0,4.81,-0.0,47,-108,143.6,479,-300
2023-11-06 07:00:00,8.0,1.1,99.0,4.8,202.0,58292.0,0.4,7.5,560.0,4.95,-0.22,47,-106,143.6,213,-117
2023-11-06 08:00:00,8.0,1.1,99.0,4.1,197.0,48050.0,-5.7,5.5,568.0,3.72,3.24,47,-102,143.6,341,-220
2023-11-06 09:00:00,8.0,0.8,99.0,3.3,205.0,49389.0,-0.3,8.8,501.0,4.9,0.15,43,-110,143.6,799,-639
2023-11-06 10:00:00,8.0,0.8,99.0,4.0,203.0,52616.0,0.9,4.3,439.0,1.66,-0.4,43,-108,143.6,324,-186
2023-11-06 11:00:00,8.0,0.9,99.0,2.9,199.0,40914.0,1.3,3.1,416.0,1.07,-0.54,43,-96,143.6,166,-67
2023-11-06 12:00:00,7.0,0.9,97.0,4.0,196.0,64629.0,0.2,2.1,440.0,1.01,-0.09,27,-90,143.6,121,-83
2023-11-06 13:00:00,8.0,0.9,98.0,2.9,212.0,58270.0,9.9,3.0,521.0,1.69,-5.16,27,-82,143.6,116,-68
2023-11-06 14:00:00,8.0,0.9,98.0,3.9,220.0,55778.0,6.4,4.3,591.0,3.0,-3.78,27,-74,143.6,93,-53
2023-11-06 15:00:00,9.0,0.8,100.0,3.5,221.0,1040.0,4.2,4.3,589.0,3.02,-2.47,37,-68,143.6,66,-50
2023-11-06 16:00:00,9.0,0.7,100.0,3.2,185.0,271.0,-2.0,4.5,642.0,3.63,1.28,37,-61,143.6,115,-73
2023-11-06 17:00:00,9.0,0.8,100.0,2.1,189.0,154.0,-3.6,3.9,693.0,3.63,2.49,37,-63,143.6,511,-367
2023-11-06 18:00:00,9.0,0.7,100.0,2.8,207.0,270.0,-2.6,3.2,711.0,3.18,1.85,53,-68,143.6,885,-709
2023-11-06 19:00:00,9.0,0.7,100.0,1.8,210.0,190.0,1.6,3.2,716.0,3.24,-1.15,53,-65,143.6,690,-569
2023-11-06 20:00:00,9.0,0.7,100.0,1.8,181.0,781.0,-0.1,2.9,701.0,2.83,0.07,53,-61,143.6,418,-314
2023-11-06 21:00:00,9.0,0.6,100.0,1.0,156.0,220.0,3.6,3.3,724.0,3.24,-2.61,43,-61,143.6,429,-283
2023-11-06 22:00:00,9.0,0.5,100.0,1.0,167.0,159.0,-2.3,2.6,705.0,2.47,1.62,43,-59,143.6,188,-115
2023-11-06 23:00:00,8.0,0.2,100.0,1.8,101.0,205.0,-3.7,2.3,721.0,2.3,2.67,43,-62,143.6,387,-266
2023-11-07 00:00:00,8.0,0.2,100.0,2.0,86.0,653.0,-2.6,2.4,732.0,2.48,1.9,50,-67,142.5,456,-409
2023-11-07 01:00:00,9.0,-0.1,100.0,1.9,80.0,202.0,-0.9,2.2,694.0,2.0,0.62,50,-66,142.5,388,-262
2023-11-07 02:00:00,9.0,-0.1,100.0,2.3,77.0,194.0,-1.8,2.0,677.0,1.75,1.22,50,-64,142.5,272,-163
2023-11-07 03:00:00,8.0,-0.1,100.0,2.1,52.0,474.0,-1.1,1.9,674.0,1.66,0.74,37,-62,142.5,301,-197
2023-11-07 04:00:00,8.0,0.0,100.0,2.0,86.0,479.0,-1.6,1.9,684.0,1.73,1.09,37,-62,142.5,214,-118
2023-11-07 05:00:00,8.0,-0.2,100.0,1.6,76.0,686.0,0.2,1.8,695.0,1.68,-0.14,37,-66,142.5,309,-235
2023-11-07 06:00:00,8.0,0.0,100.0,2.4,69.0,787.0,1.6,1.8,700.0,1.71,-1.12,23,-62,142.5,138,-54
2023-11-07 07:00:00,8.0,0.3,99.0,2.9,65.0,817.0,0.3,1.9,712.0,1.85,-0.21,23,-58,142.5,113,-72
2023-11-07 08:00:00,8.0,0.1,99.0,1.6,55.0,5739.0,2.3,1.6,701.0,1.53,-1.61,23,-55,142.5,87,-71
2023-11-07 09:00:00,8.0,0.3,98.0,1.8,86.0,32628.0,0.3,1.4,694.0,1.34,-0.21,23,-51,142.5,186,-149
2023-11-07 10:00:00,8.0,0.5,99.0,1.5,63.0,26700.0,1.3,1.5,685.0,1.4,-0.89,23,-50,142.5,149,-114
2023-11-07 11:00:00,8.0,0.2,100.0,2.2,56.0,45365.0,1.7,1.6,679.0,1.47,-1.15,23,-48,142.5,144,-102
2023-11-07 12:00:00,8.0,0.5,99.0,3.2,74.0,46651.0,-0.2,1.7,697.0,1.69,0.14,27,-44,142.5,170,-128
2023-11-07 13:00:00,7.0,0.4,99.0,2.7,57.0,38355.0,2.5,1.9,674.0,1.73,-1.69,27,-43,142.5,232,-188
2023-11-07 14:00:00,8.0,0.6,98.0,3.0,66.0,57382.0,0.8,1.9,665.0,1.64,-0.53,27,-39,142.5,127,-93
2023-11-07 15:00:00,8.0,0.5,99.0,2.5,71.0,54533.0,0.6,2.1,685.0,1.95,-0.41,30,-38,142.5,136,-115
2023-11-07 16:00:00,8.0,0.4,99.0,3.6,74.0,41608.0,3.9,2.7,700.0,2.6,-2.73,30,-34,142.5,280,-244
2023-11-07 17:00:00,8.0,0.2,99.0,3.3,82.0,21647.0,1.7,2.9,679.0,2.63,-1.15,30,-34,142.5,532,-487
2023-11-07 18:00:00,8.0,0.2,99.0,3.9,76.0,26225.0,3.4,3.2,691.0,2.95,-2.35,30,-39,142.5,420,-357
2023-11-07 19:00:00,8.0,0.2,98.0,2.2,78.0,9830.0,2.8,3.3,662.0,2.81,-1.85,30,-36,142.5,225,-165
2023-11-07 20:00:00,8.0,0.0,99.0,3.5,78.0,6574.0,4.4,3.6,676.0,3.16,-2.97,30,-32,142.5,363,-230
2023-11-07 21:00:00,8.0,0.0,100.0,3.3,76.0,3973.0,4.9,3.8,667.0,3.23,-3.27,30,-31,142.5,224,-153
2023-11-07 22:00:00,8.0,-0.1,100.0,3.0,86.0,2856.0,5.0,3.5,638.0,2.68,-3.19,30,-31,142.5,119,-72
2023-11-07 23:00:00,8.0,-0.2,99.0,3.4,89.0,5776.0,3.3,4.0,660.0,3.42,-2.18,30,-26,142.5,115,-64
2023-11-08 00:00:00,8.0,-0.3,98.0,3.8,91.0,7162.0,3.4,4.9,683.0,4.58,-2.32,23,-23,143.1,104,-55
2023-11-08 01:00:00,8.0,-0.4,99.0,3.1,85.0,3162.0,0.1,5.0,666.0,4.52,-0.07,23,-25,143.1,125,-80
2023-11-08 02:00:00,8.0,-0.5,99.0,3.5,87.0,5386.0,0.7,5.3,668.0,4.72,-0.47,23,-28,143.1,266,-197
2023-11-08 03:00:00,8.0,-0.5,98.0,3.5,89.0,2636.0,-0.3,4.9,691.0,4.84,0.21,37,-31,143.1,296,-221
2023-11-08 04:00:00,8.0,-0.7,99.0,4.1,90.0,2514.0,4.2,4.4,689.0,4.16,-2.89,37,-36,143.1,373,-272
2023-11-08 05:00:00,8.0,-0.8,98.0,4.4,91.0,1799.0,3.0,3.1,689.0,2.99,-2.07,37,-34,143.1,126,-37
2023-11-08 06:00:00,8.0,-0.8,98.0,4.4,86.0,1661.0,2.6,2.6,666.0,2.16,-1.73,33,-33,143.1,42,-7
2023-11-08 07:00:00,8.0,-0.9,98.0,4.2,93.0,1982.0,2.7,2.7,678.0,2.36,-1.83,33,-33,143.1,73,-44
2023-11-08 08:00:00,8.0,-1.0,98.0,4.7,87.0,2547.0,0.8,3.1,702.0,3.07,-0.56,33,-32,143.1,181,-108
2023-11-08 09:00:00,8.0,-1.0,97.0,4.3,90.0,1488.0,1.1,3.0,702.0,2.95,-0.77,33,-39,143.1,591,-459
2023-11-08 10:00:00,8.0,-1.0,97.0,4.4,87.0,1773.0,3.9,2.8,725.0,2.92,-2.83,33,-34,143.1,347,-228
2023-11-08 11:00:00,8.0,-1.0,98.0,3.9,77.0,3867.0,4.3,2.7,724.0,2.77,-3.11,33,-28,143.1,125,-66
2023-11-08 12:00:00,8.0,-1.0,98.0,4.0,81.0,3761.0,4.7,2.4,735.0,2.55,-3.45,13,-27,143.1,90,-48
2023-11-08 13:00:00,8.0,-1.0,98.0,4.0,82.0,2560.0,4.2,2.4,733.0,2.55,-3.08,13,-27,143.1,40,-33
2023-11-08 14:00:00,8.0,-1.2,98.0,4.6,77.0,2845.0,1.0,2.3,723.0,2.38,-0.72,13,-26,143.1,42,-34
2023-11-08 15:00:00,8.0,-1.4,97.0,5.2,76.0,7848.0,-1.0,2.1,723.0,2.2,0.72,20,-25,143.1,58,-38
2023-11-08 16:00:00,8.0,-1.5,97.0,4.9,82.0,2438.0,-1.0,2.1,723.0,2.2,999.99,20,-25,143.1,142,-101
2023-11-08 17:00:00,8.0,-2.0,96.0,5.3,79.0,6768.0,-1.0,2.1,723.0,2.2,999.99,20,-25,143.1,242,-200
